uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode,source_file,source_directory
aeeed204,1,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003127_aeeed204.jpg,1080,1080,1080p,2026-01-21T00:31:27.435Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,18,-8,4,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
a18676dc,1,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003130_a18676dc.jpg,1080,1080,1080p,2026-01-21T00:31:30.356Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,18,1,355,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
f781136b,1,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003133_f781136b.jpg,1080,1080,1080p,2026-01-21T00:31:33.202Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,18,26,346,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
7cfb041f,1,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003137_7cfb041f.jpg,1080,1080,1080p,2026-01-21T00:31:37.907Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,38,33,331,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
db27f1eb,1,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003140_db27f1eb.jpg,1080,1080,1080p,2026-01-21T00:31:40.736Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,46,32,342,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
96bf360c,1,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003144_96bf360c.jpg,1080,1080,1080p,2026-01-21T00:31:44.907Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,39,-18,8,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
112ef8c4,1,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003149_112ef8c4.jpg,1080,1080,1080p,2026-01-21T00:31:49.926Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,20,-43,325,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
1275bf50,1,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003200_1275bf50.jpg,1080,1080,1080p,2026-01-21T00:32:00.437Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,43,11,99,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
7abe8ee7,1,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003203_7abe8ee7.jpg,1080,1080,1080p,2026-01-21T00:32:03.762Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,20,51,72,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
fb7138ab,1,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003211_fb7138ab.jpg,1080,1080,1080p,2026-01-21T00:32:11.445Z,16.453933,120.591581,1363.0,6.0,3.3,1.0,15,-6,356,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
6c88ac7d,2,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003253_6c88ac7d.jpg,1080,1080,1080p,2026-01-21T00:32:53.239Z,16.453927,120.591525,1359.0,2.0,3.0,1.0,24,33,301,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
334240c9,2,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003256_334240c9.jpg,1080,1080,1080p,2026-01-21T00:32:56.622Z,16.453922,120.591506,1358.0,15.0,3.0,1.0,23,33,294,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
ab7d4593,2,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003300_ab7d4593.jpg,1080,1080,1080p,2026-01-21T00:33:00.045Z,16.453922,120.591506,1358.0,15.0,3.0,1.0,30,37,329,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
89dd44c7,2,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003304_89dd44c7.jpg,1080,1080,1080p,2026-01-21T00:33:04.403Z,16.453922,120.591506,1358.0,15.0,3.0,1.0,15,-46,3,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
7a20fcfe,2,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003309_7a20fcfe.jpg,1080,1080,1080p,2026-01-21T00:33:09.890Z,16.453922,120.591506,1358.0,15.0,3.0,1.0,12,52,110,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
2a6889bd,2,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003313_2a6889bd.jpg,1080,1080,1080p,2026-01-21T00:33:13.683Z,16.453922,120.591506,1358.0,15.0,3.0,1.0,16,-50,199,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
c169c15d,2,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003316_c169c15d.jpg,1080,1080,1080p,2026-01-21T00:33:16.708Z,16.453922,120.591506,1358.0,15.0,3.0,1.0,18,-41,200,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
14b7b2d2,2,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003320_14b7b2d2.jpg,1080,1080,1080p,2026-01-21T00:33:20.770Z,16.453922,120.591506,1358.0,15.0,3.0,1.0,16,51,166,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
8089d36b,2,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003324_8089d36b.jpg,1080,1080,1080p,2026-01-21T00:33:24.573Z,16.453922,120.591506,1358.0,15.0,3.0,1.0,48,1,159,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
f3a634a8,2,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003328_f3a634a8.jpg,1080,1080,1080p,2026-01-21T00:33:28.796Z,16.453922,120.591506,1358.0,15.0,3.0,1.0,33,2,177,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
55315d2c,4,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003629_55315d2c.jpg,1080,1080,1080p,2026-01-21T00:36:29.431Z,16.453982,120.59158,1358.0,8.0,3.2,1.0,18,-46,12,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
ee421acd,4,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003632_ee421acd.jpg,1080,1080,1080p,2026-01-21T00:36:32.033Z,16.453982,120.59158,1358.0,8.0,3.2,1.0,10,-45,19,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
281325cc,4,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003635_281325cc.jpg,1080,1080,1080p,2026-01-21T00:36:35.067Z,16.45397,120.591565,1358.0,8.0,3.0,1.0,6,-52,64,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
a267e8e4,4,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003642_a267e8e4.jpg,1080,1080,1080p,2026-01-21T00:36:42.426Z,16.453973,120.591587,1358.0,8.0,3.0,1.0,-3,-58,94,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
1cbd1b47,4,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003652_1cbd1b47.jpg,1080,1080,1080p,2026-01-21T00:36:52.449Z,16.453985,120.591603,1358.0,8.0,3.0,1.0,-3,-64,168,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
e1fd8742,4,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003655_e1fd8742.jpg,1080,1080,1080p,2026-01-21T00:36:55.349Z,16.453985,120.591603,1358.0,8.0,3.0,1.0,-4,-62,180,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
4c2520cf,4,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003658_4c2520cf.jpg,1080,1080,1080p,2026-01-21T00:36:58.394Z,16.453985,120.591603,1358.0,8.0,3.0,1.0,-3,-59,184,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
159c3310,4,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003702_159c3310.jpg,1080,1080,1080p,2026-01-21T00:37:02.237Z,16.453985,120.591603,1358.0,8.0,3.0,1.0,-2,-61,195,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
5b589b5c,4,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003705_5b589b5c.jpg,1080,1080,1080p,2026-01-21T00:37:05.648Z,16.453985,120.591603,1358.0,8.0,3.0,1.0,-1,-59,186,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
acc00303,4,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_003708_acc00303.jpg,1080,1080,1080p,2026-01-21T00:37:08.459Z,16.453985,120.591603,1358.0,8.0,3.0,1.0,-1,-55,187,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",16.9,79.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
fe0d4ddb,7,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004256_fe0d4ddb.jpg,1080,1080,1080p,2026-01-21T00:42:56.726Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,21,-41,165,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
526d2fca,7,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004259_526d2fca.jpg,1080,1080,1080p,2026-01-21T00:42:59.596Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,11,-48,190,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
704ad8fd,7,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004302_704ad8fd.jpg,1080,1080,1080p,2026-01-21T00:43:02.282Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,10,-47,189,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
13418f60,7,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004305_13418f60.jpg,1080,1080,1080p,2026-01-21T00:43:05.906Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,-5,-52,250,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
235aad83,7,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004308_235aad83.jpg,1080,1080,1080p,2026-01-21T00:43:08.741Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,-4,-49,220,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
9e08a19a,7,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004318_9e08a19a.jpg,1080,1080,1080p,2026-01-21T00:43:18.280Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,-2,-59,97,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
40bd9f39,7,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004321_40bd9f39.jpg,1080,1080,1080p,2026-01-21T00:43:21.464Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,2,-47,103,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
730b76a9,7,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004326_730b76a9.jpg,1080,1080,1080p,2026-01-21T00:43:26.719Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,2,-19,14,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
663a63e2,7,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004329_663a63e2.jpg,1080,1080,1080p,2026-01-21T00:43:29.819Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,3,-20,17,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
888bf576,7,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004333_888bf576.jpg,1080,1080,1080p,2026-01-21T00:43:33.672Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,7,-5,8,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
9a63018a,8,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004639_9a63018a.jpg,1080,1080,1080p,2026-01-21T00:46:39.638Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,37,12,327,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
643f5477,8,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004642_643f5477.jpg,1080,1080,1080p,2026-01-21T00:46:42.675Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,19,49,310,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
80dc8c99,8,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004649_80dc8c99.jpg,1080,1080,1080p,2026-01-21T00:46:49.749Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,26,-41,351,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
908c8c89,8,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004700_908c8c89.jpg,1080,1080,1080p,2026-01-21T00:47:00.150Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,-3,-50,253,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
3ddfd0d0,8,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004703_3ddfd0d0.jpg,1080,1080,1080p,2026-01-21T00:47:03.560Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,5,-27,238,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
130f20c5,8,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004706_130f20c5.jpg,1080,1080,1080p,2026-01-21T00:47:06.744Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,42,2,210,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
d0fb74d2,8,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004710_d0fb74d2.jpg,1080,1080,1080p,2026-01-21T00:47:10.043Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,-2,-20,243,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
e896f4e9,8,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004729_e896f4e9.jpg,1080,1080,1080p,2026-01-21T00:47:29.690Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,-7,-67,100,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
6c7a7e79,8,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004737_6c7a7e79.jpg,1080,1080,1080p,2026-01-21T00:47:37.456Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,7,-55,70,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
60f88874,8,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004741_60f88874.jpg,1080,1080,1080p,2026-01-21T00:47:41.368Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,30,-21,83,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
86ec222d,9,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004831_86ec222d.jpg,1080,1080,1080p,2026-01-21T00:48:31.068Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,1,-63,91,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
dc8968d2,9,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004845_dc8968d2.jpg,1080,1080,1080p,2026-01-21T00:48:45.977Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,-17,-53,231,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
f1eb70fe,9,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004849_f1eb70fe.jpg,1080,1080,1080p,2026-01-21T00:48:49.695Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,15,-37,197,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
8c4f74e7,9,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004854_8c4f74e7.jpg,1080,1080,1080p,2026-01-21T00:48:54.571Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,-1,-53,197,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
0d20c4d1,9,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004858_0d20c4d1.jpg,1080,1080,1080p,2026-01-21T00:48:58.815Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,14,-30,188,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
f30c5579,9,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004902_f30c5579.jpg,1080,1080,1080p,2026-01-21T00:49:02.652Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,32,-6,181,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
1d21bac0,9,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004907_1d21bac0.jpg,1080,1080,1080p,2026-01-21T00:49:07.596Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,8,-15,200,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
232d4de4,9,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004911_232d4de4.jpg,1080,1080,1080p,2026-01-21T00:49:11.213Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,-7,-47,230,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
960122a6,9,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004915_960122a6.jpg,1080,1080,1080p,2026-01-21T00:49:15.702Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,3,-9,170,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
8c15db20,9,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004919_8c15db20.jpg,1080,1080,1080p,2026-01-21T00:49:19.752Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,0,-8,180,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
930f5c84,10,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005210_930f5c84.jpg,1080,1080,1080p,2026-01-21T00:52:10.726Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,3,-51,218,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
8f850494,10,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005214_8f850494.jpg,1080,1080,1080p,2026-01-21T00:52:14.522Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,-2,-48,234,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
0d441527,10,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005218_0d441527.jpg,1080,1080,1080p,2026-01-21T00:52:18.271Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,-2,-46,226,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
8bc7149b,10,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005222_8bc7149b.jpg,1080,1080,1080p,2026-01-21T00:52:22.408Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,1,-1,216,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
ff0fd30c,10,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005226_ff0fd30c.jpg,1080,1080,1080p,2026-01-21T00:52:26.410Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,-3,-2,217,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
195352ee,10,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005233_195352ee.jpg,1080,1080,1080p,2026-01-21T00:52:33.388Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,53,-17,29,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
4132f226,10,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005237_4132f226.jpg,1080,1080,1080p,2026-01-21T00:52:37.374Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,56,-14,31,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
189d3cdc,10,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005241_189d3cdc.jpg,1080,1080,1080p,2026-01-21T00:52:41.461Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,4,-52,43,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
bf49cef6,10,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005245_bf49cef6.jpg,1080,1080,1080p,2026-01-21T00:52:45.692Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,6,-46,45,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
1b863410,10,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005249_1b863410.jpg,1080,1080,1080p,2026-01-21T00:52:49.957Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,5,-18,38,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
32277658,12,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005442_32277658.jpg,1080,1080,1080p,2026-01-21T00:54:42.300Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,5,-46,14,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
1f64a960,12,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005446_1f64a960.jpg,1080,1080,1080p,2026-01-21T00:54:46.509Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,8,-28,8,La Trinidad,Balili,BSU Back,"lettuce,custom_iceberg_lettuce",18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,agricapture_data.csv,1st-50-batch
